2;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;80;0;2617,2;2287,61;2617,86;3129,96;2478,19;1319,13;2388,04;2085,54;2156,51;2158,41;2111,58;2511,27;28,11;4310,77;1835,9;2283,86;2813,36;2208,25;2587,56;1970,41;2590,53;2375,31;1992,96;0
2;90;0;750,34;95,4;95,4;654,94;95,4;95,4;674,27;95,4;0;578,87;0;0;578,88;0;0;1013,04;0;0;0;0;0;366,22;1382,22;0
2;100;0;10801,97;11174,77;11108,25;10754,14;10521,25;11052,16;11090;10549,59;10583,58;10606,79;10866,25;10439,3;10573,75;10579,94;10231,17;10311,96;10288,94;6549,79;5508,47;4912,1;16076,01;7114,02;-6039,27;0
2;110;0;22293,49;22351,33;24873,64;23676,19;23073,89;23965,28;22406,49;25143,93;23292,03;23952,58;22083,66;20767,42;19405,24;24434,37;21059,72;32235,05;25656,48;24355,57;14635,5;16453,06;30243,11;19915,25;5323,74;0
3;10;0;-1425225,18;-332604,22;-1600551,82;-560733,42;-333927,17;-75218,02;-230827,69;-209846,25;-289625,33;-463391,06;-979653,04;-215220,71;-181838,26;-131228,84;-83006,7;-47965,78;-40391,29;-65553,13;-247742,94;-212654,12;-215949,68;-330671,11;-128605;0
3;20;0;-134396,44;-16671;-13475,61;-21560,45;-112011,03;-102510,74;-23397,12;-47313,91;-29626,13;-28929,43;0;-17333,33;-12910;-17983,43;-37839,65;-32927,81;0;-18165,63;0;0;0;0;0;0
3;30;0;-293833,84;-34345,28;-344995,27;-96765,3;-54247,12;-24003,07;-25596,3;-19433,88;-36471,82;-71288,54;-170032,22;-28737,18;-23352,37;-23109,13;-13101,96;-4221,52;-4094,98;-5817,05;-40013,67;-33810,75;-45083,23;-65420,44;-26169,65;0
3;40;0;-1853455,46;-383620,5;-1959022,7;-679059,17;-500185,32;-201731,83;-279821,11;-276594,04;-355723,28;-563609,03;-1149685,26;-261291,22;-218100,63;-172321,4;-133948,31;-85115,11;-44486,27;-89535,81;-287756,61;-246464,87;-261032,91;-396091,55;-154774,65;0
3;50;0;1428784,09;317514,87;1467159,25;534202,6;412248,22;161788,29;230866,66;205480,23;297924,76;419612,79;859351,52;215637,91;177534,66;136058,28;110240,21;72452,33;37667,6;72264,15;219628,26;181500,84;192527,09;289997,91;112749,64;0
3;60;0;923,32;580,96;601,8;393,23;685,16;2876,19;351,79;697,36;1515,13;2085,06;1308,28;1699,52;683,52;527,6;317,05;1053,44;392,33;365,18;509;448,38;672,84;470,45;409,19;0
3;70;0;3034,18;2496,51;1670,91;1750,78;1933,66;2385,17;5221,58;1999,21;-421,48;1478,62;1831,52;1242,22;1872,83;1229,68;1798,3;1357,07;427,23;21,3;54,3;29,49;274,08;333,2;40;0
3;80;0;758,32;642,4;452,68;227,42;373,42;258,75;72,62;29,88;263,53;1232,86;1132,88;558,25;2040,46;-898,98;671,43;145,06;-199,54;1283,47;1646,51;911,61;1118,58;660,61;-331,04;0
3;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1551,73;0;3150;1650;2250;1800;0
3;110;0;373926,75;48044,93;502854,4;59391,36;77484,16;28302,02;35671,01;49238,6;49559,08;123487,13;270235,88;23867,49;33195,59;27004,21;17713,89;7880,56;5919,34;12458,95;55602,15;52933,76;58892,03;98926,13;30982,39;0
3;120;0;1807426,66;369279,67;1972739,04;595965,39;492724,62;195610,42;272183,66;257445,28;348841,02;547896,46;1133860,08;243005,39;215327,06;163920,79;130740,88;82888,46;44206,96;87944,78;277440,22;238974,08;255134,62;392638,3;145650,18;0
3;130;0;-46028,8;-14340,83;13716,34;-83093,78;-7460,7;-6121,41;-7637,45;-19148,76;-6882,26;-15712,57;-15825,18;-18285,83;-2773,57;-8400,61;-3207,43;-2226,65;-279,31;-1591,03;-10316,39;-7490,79;-5898,29;-3453,25;-9124,47;0
3;140;0;6565;4899,4;7836;4322,04;4385;6950,4;4844;3144;5182;4392;4103;4990,3;2218;2830;4008;3012,5;2378,4;5836;3517,5;2907,5;4252,5;4922,5;1696,75;0
